"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060048","cardiac muscle contraction","67/4952","138/16325",0.485507246376812,1.6005464049074,4.67486444982933,5.09805094522344e-06,0.000447317555793748,0.000380015617074776,"GPD1L/TNNI3/ATP1A2/KCNA5/SCN9A/ANK2/NEDD4L/SRI/P2RX4/TPM1/SCN11A/GSN/SLC9A1/SCN7A/DSC2/SCN4B/SCN2B/PLN/CHGA/UCN/NUP155/CASQ2/STC1/CAV1/FLNA/CTNNA3/PDE5A/DMD/SMAD7/RGS2/PIK3CG/NOS1/SCN3A/ADRA1A/PPP1R13L/MAP2K6/TRPM4/SLC8A1/CACNA2D1/CACNA1D/CLIC2/AKAP9/HRC/GSTM2/SCN3B/GATA4/SCN1B/TNNT2/PDE4D/MYBPC3/ATP2A1/ADRA1B/GJC1/SCN4A/MYH7B/CACNB2/CACNA1C/FKBP1B/FGF13/KCND3/MYH6/KCNE5/TCAP/MYL2/CSRP3/TTN/NKX2-5",67
"GO:0007586","digestion","65/4952","133/16325",0.488721804511278,1.61114367097064,4.66965701507002,5.30439612180983e-06,0.000458867619438817,0.000389827895860806,"SLC22A5/CLDN2/DAO/SGK1/NKX2-3/SOX9/CEL/PBLD/NEGR1/UCN2/PLS1/LPCAT3/PGC/CRACD/MUC6/LIMA1/VDR/AQP5/SST/MOGAT2/NPSR1/FABP2/PRSS2/NPC1L1/PRSS1/APOA2/CD36/FABP1/INAVA/HTR4/PPARGC1A/KCNN4/SI/GCNT3/SLC46A1/NOD2/COMT/FGF10/ADRA2A/CLPSL2/CYP39A1/SLC2A5/IL10RA/TIFAB/AKR1C2/PNLIPRP2/TFF2/IL17A/CYP8B1/SNX10/HAMP/AQP1/CAPN9/TFF1/ABCG5/UCN3/RBP4/VSIG1/MUC4/NEUROD1/SOAT2/LEP/OXT/NPPC/CLPSL1",65
"GO:0003014","renal system process","63/4952","128/16325",0.4921875,1.62256884844507,4.66596171760069,5.48720207208103e-06,0.000468088821204468,0.000397661705720843,"ABCG2/SLC25A23/SGK1/PCSK5/CORIN/HSD11B2/SCNN1B/F2RL1/XPNPEP3/SCN11A/GSN/CLDN16/JCHAIN/PRKACB/KCNMA1/STC1/CLCNKB/NPR1/AGTR1/IGHA2/BMP4/AGT/EDNRA/NHERF1/HBB/EDNRB/BCL2/SLC15A2/IGHA1/IGKV3-20/DRD2/SULF1/ATP6V0A4/BTC/COMT/CORO2B/CLCN5/AMN/CHRNA3/CYP4F12/AQP6/SLC5A2/OR51E2/AQP2/CHRNB4/SERPINF2/SPX/REN/TACR1/AKR1C3/AQP1/TMEM63C/PTPRO/SLC22A12/AQP4/OXT/NPR3/CLDN19/AGTR2/SLC4A1/ATP6V1B1/ADIPOQ/TRPV5",63
"GO:0010959","regulation of metal ion transport","153/4952","373/16325",0.410187667560322,1.35224427966928,4.54105629611148,6.10638369240014e-06,0.000513772721078379,0.00043647215520155,"CEMIP/TESC/GPD1L/CHP1/STIM1/FHL1/STC2/DHRS7C/MYLK/FXYD5/ANK3/RGS9/PLP1/DPP6/JPH1/ATP1A2/HOMER1/KCNA5/CXCL12/EDN3/ATP2B4/P2RX1/ANK2/TRPV3/PCSK9/KCNMB1/NEDD4L/SRI/P2RX4/SLC9A1/JPH2/PTK2B/SCN4B/SCN2B/PLN/ATP1B2/UCN/ADCYAP1R1/CASQ2/LIME1/NPSR1/JPH4/SLMAP/STC1/CBARP/AKAP6/CAV1/FLNA/P2RX2/PLPP4/CACNB1/IL16/VAMP2/CASQ1/FXYD6/ADRB2/AHNAK/PER1/DMD/AGT/ATP2B1/LGALS3/GPER1/NHERF1/BDKRB1/KCNIP4/CHD7/F2/B2M/CASR/FXYD4/CALCA/PIK3CG/KCNN4/NOS1/BCL2/DMPK/OSR1/CXCL11/THY1/LRRC55/DRD2/SLC8A1/CACNA2D1/CACNA1D/SERPINE2/CD19/AKAP5/CLIC2/AKAP9/ADRA2A/HRC/KCNIP3/CNTN1/GSTM2/KCNG3/HPCA/SCN3B/HCRT/SCN1B/ITGB3/SNCA/MS4A1/PDE4D/GRP/ATP2A1/ABCC8/CCL3/FCRL3/KCNAB1/SEMG1/TRPC6/NKAIN3/KCNIP1/KCNS3/CCL5/CD4/CACNB2/GRIN3B/KCNRG/FXYD1/CAMK2A/HAMP/JPH3/KCNS1/AKAP7/KCNS2/CACNA1C/TREM2/GCG/OPRD1/SLN/FKBP1B/STRIT1/FGF13/KCNG1/SPTBN4/XCL1/KCNE5/MRLN/DPP10/PTGS2/IL13/STAC/CACNG1/GAL/EPO/EPPIN/NTSR1/LRRC38/TRDN/NKX2-5/METTL21C",153
"GO:0042475","odontogenesis of dentin-containing tooth","48/4952","91/16325",0.527472527472527,1.73889115730796,4.66395644436755,6.52957676987449e-06,0.000540688362808917,0.000459338157370958,"MSX2/CNNM4/MSX1/STIM1/NKX2-3/SHH/HAND2/LEF1/BMP2/AMELX/JAG2/BCL2L11/BMP7/PRKCB/PERP/EDAR/WDR72/RSPO2/BMP4/BSG/RELT/SMPD3/DMRT3/APCDD1/SERPINE1/MMP20/TNFRSF11B/FGF10/CSF1/HAND1/DLX3/SLC24A4/NGFR/FGF8/PDGFRA/ODAM/KLK5/GLI3/FOXI3/DMP1/FOXC1/CCDC154/SOSTDC1/SLC34A1/FGF4/DLX2/AMBN/DSPP",48
"GO:0072006","nephron development","74/4952","157/16325",0.471337579617834,1.55383400388957,4.60116051425284,6.60234894344982e-06,0.000540688362808917,0.000459338157370958,"IL6R/PLCE1/SOX9/MYC/TACSTD2/WNT7B/KIF26B/WT1/VEGFA/SHH/AMPD2/TCF21/LIF/SIX1/BMP2/ACAT1/LGR4/BMP7/AQP11/SIX4/TMEM59L/ANGPT2/BMP4/PDGFD/IRX3/AGT/EDNRA/SERPINB7/EDNRB/GDNF/MEF2C/TEK/BCL2/PBX1/WNT11/OSR1/CALB1/SULF1/WNT2B/FOXD1/CITED1/SIX2/COMT/NOTCH3/EYA1/ITGB3/KIRREL3/ACTA2/GPR4/FGF8/ANGPT1/MAGI2/PDGFRA/IRX2/GLI3/FGF2/LHX1/AQP1/PAX2/WWTR1/PTPRO/HS3ST3A1/FOXC1/GREB1L/KLF15/FOXC2/WNT1/POU3F3/ENPEP/FOXJ1/AGTR2/ERBB4/DCHS2/ADIPOQ",74
"GO:0030595","leukocyte chemotaxis","98/4952","221/16325",0.443438914027149,1.46186192881527,4.56149824703295,6.78107076515502e-06,0.000544736708791759,0.000462777402437188,"IL6R/DPEP1/VEGFD/CXCL3/PADI2/PTN/CXCL5/CCL23/CXCL12/EDN3/VEGFA/PPBP/IL23A/F2RL1/CXCL8/PTK2B/EDN2/CHGA/CXCL17/MMP28/SLC12A2/PERP/IL16/CCL28/TREM1/JAM3/CTSG/BSG/JAML/LGALS3/EDNRB/SCG2/MIF/CCR2/STAP1/MAPK3/F7/CCL8/CALCA/PIK3CG/SERPINE1/CCL13/CXCL6/KIT/WNT5A/CXCL11/TRPM4/CX3CR1/NOD2/PGF/CNR2/CCL26/NEDD9/TRPM2/CMKLR1/TRPV4/TNFSF11/CCL24/S1PR1/CSF1/CCL21/GPR15LG/SLAMF1/LBP/CXCR5/CCL19/CYP19A1/S100A7/CSF1R/SLIT2/AIF1/CCL3/NCKAP1L/BST1/CAMK1D/SFTPD/CCL5/RIPOR2/TNFAIP6/CCL11/MSTN/DUSP1/PF4/IL1B/RARRES2/ADAM8/CCR7/CCL16/PTPRO/CKLF/THBS4/CXCL13/IL10/SAA1/XCL1/TAFA4/FPR2/CCL1",98
"GO:0043410","positive regulation of MAPK cascade","177/4952","442/16325",0.400452488687783,1.32015082347093,4.50262295831936,6.82916420986086e-06,0.000544736708791759,0.000462777402437188,"INHBA/IL6R/GCNT2/RIPK2/IQGAP3/GDF15/SLC30A10/IL11/EZH2/PDE8A/WNT7B/RAP1A/ELANE/BCAR3/CD44/P2RY1/FGF19/GLIPR2/TLR3/ALKAL1/NOX4/EDN3/VEGFA/PJA2/F2RL1/LPAR1/HAND2/CRIPTO/LIF/APELA/KISS1/BMP2/DSC2/PTK2B/ARRB1/IGF2/CHI3L1/NKD1/GPR37L1/CXCL17/XDH/FGB/IL1A/RELL2/PLCG2/NPSR1/FGA/AVPR1B/TP73/RELL1/UNC5CL/KLB/NRXN1/FGF20/FGFR2/EDAR/PLA2G5/BMP4/ADRB2/PDGFD/GPER1/CD36/INAVA/FGF18/MIF/FERMT2/GHR/DUSP15/CASR/PRMT1/MEF2C/MAPK3/PIK3CG/ALKAL2/MYOC/SPHK1/TEK/ADRA1A/CD27/KIT/WNT5A/MAP2K6/BIRC7/OSM/DRD2/NOD2/DKK1/CDON/FGG/NDRG4/DDR2/IGFBP6/FGF10/TRPV4/ADRA2A/PELI2/TNFAIP8L3/TNFSF11/FZD10/FGF3/TPD52L1/CCL21/SLAMF1/MAP4K1/ITGB3/CSPG4/ACTA2/CCL19/FGFR4/S100A7/CSF1R/BANK1/PDE6G/RASSF2/SERPINF2/FLT3/ADRA1B/EPHA8/FGF8/JCAD/FGFR1/CCL3/ANGPT1/FCRL3/ADRB3/AR/AKAP12/PDGFRA/ARHGAP8/CD4/ADRA2C/EPGN/IGF1/SCIMP/FGF2/NRG1/IL1B/FGF17/NTRK3/ADAM8/CCR7/TREM2/CARTPT/KL/GCG/FGF23/NODAL/NECAB2/FGF9/FGF21/GPR55/WNT7A/GRM4/DRD5/NPY5R/TNFRSF19/HTR2C/ADRB1/FGF7/LEP/MIR27B/FFAR4/FPR2/TENM1/ADCYAP1/EPO/GDF6/CHRFAM7A/FGF4/OPRM1/ERBB4/SOX2/MIR181A2/OR2AT4/GRM1/IAPP/GRM5",177
"GO:0018958","phenol-containing compound metabolic process","56/4952","111/16325",0.504504504504504,1.66317367448224,4.6260441636521,6.96224198512204e-06,0.000548231926572045,0.000465746741163967,"CDH3/DAO/SULT1A2/TG/SLC7A11/PAH/SULT1A1/MFSD12/OPN3/HAND2/TPH1/EPAS1/MAOA/SULT1B1/NT5DC2/SLC1A1/DIO2/GCNT4/NPR1/TH/EDNRA/MAOB/CPQ/BCL2/MC1R/WNT5A/DRD2/CITED1/COMT/PRKN/HPN/SNCA/HDC/TPO/ASIP/GRIN2A/RNF180/GNAT2/TYRP1/PDE1B/SNCB/KL/AOC2/TYR/SLCO1C1/SLC6A3/ZEB2/SNCAIP/DUOXA2/OCA2/SULT1A3/CYP1A1/CGA/PNMT/DCT/SULT2A1",56
"GO:0046942","carboxylic acid transport","141/4952","340/16325",0.414705882352941,1.36713924261142,4.51419210995973,7.0851368347004e-06,0.000550846967578859,0.000467968331640372,"SLCO4A1/SLC51A/SLC36A1/ABCG2/SLC7A5/ABCB11/SLC6A6/SLC51B/CLDN2/FABP6/SLC26A2/SLC25A20/SLC17A7/SLCO1B3/ATP8B1/CEACAM1/CPT2/LRRC8E/CPT1A/SLC7A11/ATP1A2/ACACB/FGF19/NMB/SLC23A1/MFSD12/AKR1C4/SLCO2A1/SLC5A6/SLC26A3/SLC35D1/ABCD3/P2RX4/ERFE/SLC17A8/TTYH3/SLC22A11/SLC7A6/SLC13A3/PLA2G2C/CROT/SLC22A3/EPM2A/FOLR1/ABCC2/SLC6A20/MPC1/SLC26A9/SLC11A1/IL1A/AVPR1B/FABP2/SLC12A2/SLC6A9/SLC3A2/SLC16A9/SLC25A29/SLC16A12/FOLR2/SLC7A1/SLC1A1/PIANP/PLA2G3/PPARD/PLA2G5/SLC2A1/BDKRB2/NHERF1/CD36/FABP1/MIF/SLC1A5/CASR/APBA1/RGS2/SLC27A5/SLCO1B1/SLC38A5/MAP2K6/SLC46A1/SLC43A1/DRD2/SLCO1A2/AQP9/PMP2/SLC6A14/ABCD2/SLC7A14/TNFSF11/SLC27A6/ABCB1/GRM2/LRP2/RBP5/PLA2G10/SNCA/SLC38A3/NMUR2/SYT4/ABCC8/SLC38A4/STXBP1/SPX/SLC13A2/SLC10A2/SLC6A1/SLC25A32/SLC10A4/PLA2G2F/PRKG1/IL1B/GNAT2/KCNK2/CPT1B/SLC47A1/CRABP2/TSPO2/SLC6A8/SLC16A8/SLCO1C1/SLC22A2/RBP1/SLC13A5/SLCO1B3-SLCO1B7/NPY5R/SLC25A2/PLA2G2D/LEP/PTGS2/OXT/CRABP1/SLC38A8/FABP4/PLA2G2E/SLC32A1/NTSR1/FABP7/SLC38A11/SLC7A9/GRM1/SLC36A2",141
"GO:0051606","detection of stimulus","132/4952","315/16325",0.419047619047619,1.38145241941688,4.51092987958599,7.38039983393137e-06,0.000566630197250081,0.00048137686811576,"CST1/COL11A1/CST2/GNA11/STIM1/AZGP1/CST4/RP1/CXCL12/FAP/SCN9A/OPN3/PRDM12/CNGB1/KCNMB1/SCN11A/PPEF1/SRPX/LPO/TIMELESS/ITGA2/CD1D/CASQ2/P2RX2/LXN/DACH1/REG3A/SLC11A2/CDHR2/TAS2R38/FOXF1/GRK1/CASR/KCNK3/CALCA/ATP8A2/TMEM120A/LHFPL5/KIT/GPR88/PHF24/NOD2/SERPINE2/COMT/PKD1L2/PGLYRP3/ELOVL4/GNGT1/OR51E2/LBP/HPN/KCNA1/RGR/SLC24A4/NGFR/PRPH2/PGLYRP4/TACR1/TAS1R1/GNAT2/PLEKHB1/KCNK2/PKD1L3/PIGR/OPN4/ASIC3/OR6A2/OR51E1/TREM2/OR10H1/OR52K1/OR2W3/ANO1/OR2I1/RRH/CA6/TAS2R3/OR10A2/SSC5D/GRIK2/OR5M11/TAS2R30/OR2A5/OR1J4/TRPA1/CLEC6A/GUCY2D/TAS2R4/OR2AG1/GPR52/OR2L13/PDC/ANO3/OR2B6/OR1J1/TAS2R13/TCAP/OR2AG2/FFAR4/TAS2R31/PKD2L2/OR51B5/TAS2R43/CRB1/OR2H2/TAS2R50/TAS2R46/OR1F1/OR2A14/NTSR1/OR2T8/OR2D2/OR52I2/OR2T10/OR52I1/CSRP3/OR52A1/OR10H5/OR2AT4/OR1Q1/OR5G3/OPN5/TTN/RPE65/OR2M3/OR4C6/OR2F1/OR8D1/OTOP1/OR9A4/OR2T11/OR56A1",132
"GO:0015850","organic hydroxy compound transport","115/4952","268/16325",0.42910447761194,1.41460634026957,4.51582625225835,7.66220541586829e-06,0.000581003279805717,0.000493587423605707,"SLC51A/STRA6/OSBPL3/MAPK15/ABCB11/SLC51B/SLCO1B3/ATP8B1/ABCA8/CEACAM1/OXTR/TMEM97/P2RY1/GRAMD1A/ACACB/PINK1/FGF19/NMB/SLC5A11/SCP2/CXCL12/AKR1C4/SPP1/P2RX1/PCSK9/ECRG4/SHH/ABCD3/STX12/STX1A/SLC2A13/ADORA3/SLC22A3/KCNB1/VPS4B/ABCC2/FLVCR2/CHGA/RXRA/GPM6B/PRKCB/VIP/CNR1/CAV1/AQP11/OSBPL1A/NPC1L1/FGF20/CLU/AQP7/AGTR1/ABCA12/APOA2/AGT/CD36/SYT7/LIPG/BMP6/MAOB/GDNF/MIR145/GRAMD1C/SLC27A5/SDHD/SLCO1B1/NOS1/KCNK9/DRD2/SLCO1A2/GALR1/AQP9/COMT/ADRA2A/SNCG/GRM2/ITGB3/PRKN/AQP2/PLA2G10/SNCA/CYP19A1/LIPC/ABCA5/SYT4/SYT11/SLC18A2/APOC1/SLC10A2/REN/ADRA2C/SLC10A4/CHRNA6/AQP1/ASIC3/TREM2/SLC18A3/CARTPT/TSPO2/SLC16A8/SLCO1C1/SLC6A3/MTTP/SLC22A2/GPS2/ABCG5/SLCO1B3-SLCO1B7/RBP4/SOAT2/MIR27B/OXT/KCNA2/GAL/CHRFAM7A/ADIPOQ/AQP7B",115
"GO:0019755","one-carbon compound transport","18/4952","24/16325",0.75,2.47248586429725,4.76338541899808,8.26252930347425e-06,0.000618883597340718,0.000525768392263439,"CA2/AQP8/AQP5/AQP7/HBB/RHCG/AQP9/HBA2/RHBG/AQP6/SLC14A2/AQP1/UPK3A/HBZ/POU3F3/HBG2/AQP7B/SLC14A1",18
"GO:0015849","organic acid transport","141/4952","341/16325",0.413489736070381,1.36313003662136,4.47159764739337,8.50580644793882e-06,0.000625656637389296,0.000531522382823825,"SLCO4A1/SLC51A/SLC36A1/ABCG2/SLC7A5/ABCB11/SLC6A6/SLC51B/CLDN2/FABP6/SLC26A2/SLC25A20/SLC17A7/SLCO1B3/ATP8B1/CEACAM1/CPT2/LRRC8E/CPT1A/SLC7A11/ATP1A2/ACACB/FGF19/NMB/SLC23A1/MFSD12/AKR1C4/SLCO2A1/SLC5A6/SLC26A3/SLC35D1/ABCD3/P2RX4/ERFE/SLC17A8/TTYH3/SLC22A11/SLC7A6/SLC13A3/PLA2G2C/CROT/SLC22A3/EPM2A/FOLR1/ABCC2/SLC6A20/MPC1/SLC26A9/SLC11A1/IL1A/AVPR1B/FABP2/SLC12A2/SLC6A9/SLC3A2/SLC16A9/SLC25A29/SLC16A12/FOLR2/SLC7A1/SLC1A1/PIANP/PLA2G3/PPARD/PLA2G5/SLC2A1/BDKRB2/NHERF1/CD36/FABP1/MIF/SLC1A5/CASR/APBA1/RGS2/SLC27A5/SLCO1B1/SLC38A5/MAP2K6/SLC46A1/SLC43A1/DRD2/SLCO1A2/AQP9/PMP2/SLC6A14/ABCD2/SLC7A14/TNFSF11/SLC27A6/ABCB1/GRM2/LRP2/RBP5/PLA2G10/SNCA/SLC38A3/NMUR2/SYT4/ABCC8/SLC38A4/STXBP1/SPX/SLC13A2/SLC10A2/SLC6A1/SLC25A32/SLC10A4/PLA2G2F/PRKG1/IL1B/GNAT2/KCNK2/CPT1B/SLC47A1/CRABP2/TSPO2/SLC6A8/SLC16A8/SLCO1C1/SLC22A2/RBP1/SLC13A5/SLCO1B3-SLCO1B7/NPY5R/SLC25A2/PLA2G2D/LEP/PTGS2/OXT/CRABP1/SLC38A8/FABP4/PLA2G2E/SLC32A1/NTSR1/FABP7/SLC38A11/SLC7A9/GRM1/SLC36A2",141
"GO:0043583","ear development","98/4952","222/16325",0.441441441441441,1.45527696517196,4.50676445010946,8.5566847184469e-06,0.000625656637389296,0.000531522382823825,"COL11A1/OTX1/STRA6/CTHRC1/GRHL3/MSX1/SOX9/ATP8B1/DIAPH3/RPGRIP1L/NTN1/ITGA8/TSHZ1/PLS1/SHH/SLC17A8/SIX1/TFAP2A/BMP2/GBX2/LGR5/JAG2/BCL2L11/ECE1/SLC44A4/PTK7/CCNA2/MAF/SIX4/FGF20/PHOX2B/FGFR2/BMP4/PROX1/EDNRA/NHERF1/MCM2/CHD7/BMP5/NKX3-2/FZD3/MAPK3/KCNK3/TWIST1/ATP8A2/DLX6/BCL2/LHFPL5/OSR1/CALB1/WNT5A/SPARC/ZEB1/SIX2/MYCN/FGF10/EYA1/HPCA/TIFAB/HPN/SLC25A27/TMIE/ROR1/PRRX1/FGF8/NECTIN3/FGFR1/MYO7A/GSC/CDH23/C1QTNF5/GLI3/DLX5/MYO3B/FGF2/KCNK2/GJB6/SOBP/CECR2/PAX2/POU3F4/USH2A/STOX1/FOXG1/FGF9/CYTL1/TBX18/WNT3A/NEUROD1/ATOH1/WNT1/LHX3/TCAP/HMX2/USH1G/ATP6V1B1/SOX2/OTOP1",98
"GO:0007588","excretion","20/4952","28/16325",0.714285714285714,2.35474844218786,4.7342363391803,8.77851619491421e-06,0.000634325252578389,0.00053888674647913,"ABCG2/CORIN/SCN11A/KCNMA1/NPSR1/STC1/NPR1/AGTR1/AGT/NHERF1/EDNRB/DRD2/ATP6V0A4/COMT/CHRNA3/CHRNB4/SPX/TACR1/SLC22A12/ATP6V1B1",20
"GO:0060326","cell chemotaxis","125/4952","297/16325",0.420875420875421,1.38747803832618,4.44684243786804,9.91674900696849e-06,0.000708240376753494,0.000601680842442384,"IL6R/DPEP1/MET/VEGFD/CXCL3/PADI2/PTN/CXCL5/CCL23/CXCL12/ACKR2/EDN3/VEGFA/PPBP/IL23A/F2RL1/P2RX4/LPAR1/LEF1/CXCL8/PTK2B/EDN2/CHGA/CXCL17/MMP28/SLC12A2/PERP/GAB1/IL16/CCL28/AGTR1/TREM1/PDGFD/JAM3/CTSG/BIN2/BSG/JAML/LGALS3/EDNRB/SCG2/FGF18/MIF/CCR2/STAP1/CCL15/CCR8/CCL14/MAPK3/F7/CCL8/CALCA/PIK3CG/SERPINE1/CCL13/CXCL6/CCR10/KIT/WNT5A/CXCL11/TRPM4/CX3CR1/NOD2/PGF/CNR2/CCL26/NEDD9/TRPM2/CMKLR1/TRPV4/TNFSF11/CCL24/S1PR1/CSF1/CCL21/GPR15LG/SLAMF1/LBP/CXCR5/CCL19/RAC3/CYP19A1/S100A7/CSF1R/SLIT2/AIF1/XCL2/FGFR1/CCL20/CCL3/NCKAP1L/CCR9/BST1/CAMK1D/SFTPD/PDGFRA/CCL5/RIPOR2/TNFAIP6/CCL11/MSTN/DUSP1/PF4/LOX/FGF2/IL1B/RARRES2/ADAM8/CCR7/CCL16/PTPRO/CKLF/THBS4/CXCL13/ACKR4/TIAM1/CCL3L1/IL10/SAA1/XCR1/XCL1/TAFA4/FPR2/FGF4/CCL1",125
"GO:0048645","animal organ formation","38/4952","68/16325",0.558823529411765,1.84224436947639,4.59238681418527,1.02043787707073e-05,0.000720405682869931,0.000612015796326629,"WNT2/CITED2/WT1/SHH/HAND2/AXIN2/SIX1/BMP2/FOLR1/BMP7/FGFR2/BMP4/RBM20/HOXC11/GDNF/NKX3-2/MEF2C/MAPK3/WNT11/WNT5A/SULF1/WNT2B/DKK1/FGF10/ROBO2/EYA1/LRP2/SOX17/FGF8/FGFR1/AR/GLI3/FGF2/TBX5/PAX2/NTF4/TBR1/GATA5",38
"GO:0051952","regulation of amine transport","43/4952","80/16325",0.5375,1.77194820274637,4.567088081559,1.04521780819419e-05,0.000729514520219173,0.000619754147753422,"SLC7A5/OXTR/P2RY1/ATP1A2/PINK1/CXCL12/TACR2/SLC17A8/STX1A/ADORA3/KCNB1/CHGA/PRKCB/CNR1/SLC12A2/FGF20/GDNF/RGS2/SDHD/SLC43A1/DRD2/ADRA2A/SNCG/CHRNA3/GRM2/PRKN/SNCA/SLC38A3/SYT4/STXBP1/SYT11/SLC6A1/ADRA2C/PRKG1/CHRNA6/SLC18A3/CARTPT/NPY5R/LEP/OXT/KCNA2/CHRFAM7A/NTSR1",43
"GO:0060537","muscle tissue development","168/4952","419/16325",0.400954653937947,1.3218062854477,4.40338984268676,1.0655955602514e-05,0.000734283214821492,0.000623805360138158,"WNT2/COL11A1/MSX2/STRA6/CSRP1/NEBL/CITED2/MSX1/POPDC2/MYOM1/SOX9/KAT2A/MTM1/MYLK/CFL2/SVIL/ASB2/MYH11/HLF/TNNI3/MYORG/HOMER1/ITGA8/WT1/NOX4/VEGFA/CDK1/PGM5/SHH/POPDC1/TPM1/TCF21/PI16/MIR17HG/SLC9A1/JPH2/LEF1/SIX1/BMP2/RUNX1/LARGE1/MYOCD/PLN/DMRTA2/RCAN1/IGF2/ACADM/BMP7/CENPF/SMYD1/AKAP6/TP73/CAV1/SIX4/PITX1/P2RX2/FGF20/SGCG/PHOX2B/FGFR2/CASQ1/EYA2/B4GALNT2/NEB/BMP4/IRX3/PROX1/FLNB/DMD/EDNRA/NPRL3/SORBS2/SMAD7/CHD7/BMP5/MYH15/PRMT1/MEF2C/RGS2/MIR145/TWIST1/ERO1A/BCL2/ADRA1A/PPP1R13L/MEIS1/OSR1/CHRNA1/SLC8A1/KCNJ11/GPCPD1/DKK1/CDON/NDRG4/HDAC9/RBM24/EYA1/S1PR1/DNER/ZFPM1/SOX15/FGF3/COL19A1/GATA4/LRP2/TNNT2/TBX20/POU4F1/BARX2/MIR25/HAND1/MYO18B/MYBPC3/FGF8/TGFBR3/FGFR1/SHOX2/GJC1/SCX/NDUFV2/COL14A1/SYNE1/ANKRD33/PDGFRA/CYP26B1/MSTN/COL3A1/IGF1/ANKRD1/LOX/ALPK3/FGF2/CNTNAP1/NRG1/PRKG1/KCNK2/MEGF10/TBX5/GJB6/NRAP/FOXL2/CHRND/PAX7/FOXC1/ZFPM2/PAX5/MYL11/ALPK2/FGF9/NEURL1/TBX18/TENM4/WNT3A/RBP4/VAX1/MYH6/POPDC3/FOXC2/TCAP/MIR200B/MEOX2/MYL2/ERBB4/GATA5/CSRP3/TTN/NKX2-5/METTL21C",168
"GO:0097529","myeloid leukocyte migration","98/4952","223/16325",0.439461883408072,1.44875105949854,4.45229670922744,1.07596042549551e-05,0.000734283214821492,0.000623805360138158,"IL6R/DPEP1/VEGFD/CD177/CXCL3/CXCL5/CNN2/CCL23/CXCL12/EDN3/VEGFA/PPBP/IL23A/P2RX4/PTGER4/CXCL8/PTK2B/EDN2/CHGA/CXCL17/MMP28/IL1A/PERP/P2RY12/CCL28/TREM1/PDGFD/JAM3/CTSG/BSG/JAML/LGALS3/EDNRB/SCG2/MIF/CCR2/STAP1/MAPK3/CCL8/CALCA/PIK3CG/SERPINE1/CCL13/CXCL6/KIT/CX3CR1/NOD2/PGF/CCL26/MCOLN2/CMKLR1/TRPV4/TNFSF11/CCL24/CSF1/KITLG/CCL21/SLAMF1/LBP/MMP14/CCL19/RAC3/CYP19A1/S100A7/CSF1R/SLIT2/AIF1/CCL3/NCKAP1L/BST1/CAMK1D/SFTPD/CCL5/RIPOR2/TNFAIP6/IL17A/CCL11/MSTN/DUSP1/PF4/IL1B/RARRES2/ADAM8/CCR7/CD200R1/TREM2/CCL16/PTPRO/CKLF/TRIM55/THBS4/CXCL13/ROR2/SAA1/XCL1/TAFA4/FPR2/CCL1",98
"GO:0015844","monoamine transport","40/4952","73/16325",0.547945205479452,1.80638236660987,4.55632964344963,1.143401742385e-05,0.000771733351838317,0.000655620871833714,"MAPK15/OXTR/P2RY1/PINK1/CXCL12/P2RX1/STX1A/ADORA3/SLC22A3/KCNB1/CHGA/GPM6B/PRKCB/VIP/CNR1/FGF20/MAOB/GDNF/SDHD/NOS1/DRD2/COMT/ADRA2A/SNCG/GRM2/ITGB3/PRKN/SNCA/SYT4/SYT11/SLC18A2/ADRA2C/CHRNA6/SLC18A3/CARTPT/SLC6A3/SLC22A2/OXT/KCNA2/CHRFAM7A",40
"GO:0007611","learning or memory","116/4952","273/16325",0.424908424908425,1.40077343227586,4.40637813353347,1.21226144022801e-05,0.000805341757846651,0.000684172666823056,"STRA6/SGK1/KAT2A/KLK8/GRIN2B/OXTR/SLC2A4/SLC7A11/PTN/ATP1A2/ITGA8/TACR2/PJA2/BCHE/ELAVL4/S100B/LARGE1/KAT2B/CPEB3/PLN/RCAN1/EPM2A/UCN/FOSL1/PRRT1/MUSK/JPH4/CNR1/ASIC1/NRXN1/CRHBP/ADGRB3/PRKCG/SLC1A1/LRRN4/PIANP/TH/SLC11A2/ACSS2/SPECC1/NPAS4/CNTN2/ADCY3/B2M/SLC8A2/CLDN5/MEF2C/RELN/PRKAR2B/NLGN4X/CAMK2N1/CALB1/KIT/PTPRZ1/GPR88/DRD2/MAPT/CX3CR1/KCNK10/DKK1/NEDD9/PAK6/COMT/NDRG4/MEIS2/ATP8A1/NLGN3/SLC8A3/GRPR/DNAAF4/MAP1A/PTCHD1/CUX2/TIFAB/PRKN/TUBA1A/NPTX2/CAMK4/SYT4/ABCC8/SNAP25/SYT11/GRIN2A/CCL11/SLC6A1/GRIA1/TACR1/KCNK2/JPH3/TMOD2/VLDLR/PDE1B/TREM2/SORCS3/SLC24A2/EN1/FOXO6/FGF13/LMX1A/DRD5/NRXN2/FZD9/RASGRF1/PTGS2/OXT/TNR/AFF2/ADAM2/FOXB1/CHRFAM7A/PAX6/NTF4/CSMD1/TBR1/NTSR1/GRM5",116
